timestamp,src_ip,http_method,http_path,http_protocol_version,http_status_code,http_response_size,referrer,user_agent
2025-03-11 15:33:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:34:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:35:07+00:00,47.91.91.123,GET,/,HTTP/1.1,404,48,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
2025-03-11 15:35:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:36:19+00:00,193.189.185.113,GET,/api-web/v1/traffic?timespan=720,HTTP/1.1,200,49,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:36:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:37:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:38:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:39:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:40:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
