Time	realtime	Platform	AlgorhithmStage	AutoDoserStatus	StandardProgramID	CoinOperator	CommandParameter	CurrentError	DelayedError	DoorLock	DoorRelay	DrumLight	WaterLevel	EPS_Error	ADS_detergentTime	ADS_SofternerTime	FinalRpm	FinalRpm0	ForbiddenRpmH	Load	ADS_Pump	HandledError	Heater	I1	Inertia	InertiaAccumulator	InertiaSamples	MotorSetPoint	PumpAir	Ionizer	IsSpinFinished	ADS_Valve	MaxAddTime	MaxRed	MaxRpm	Mode_ID	IPMTemperature	MotorPower	MotorSpeed	MotorState	NTC	NTC_Error	Motor_temp	NrRed	NrRepeatSt1	NrStage3	NrStage4	NrStage5	NumAnticrease	Overflow	Peak600	PlannedStage	PumpDrain	DiverterValve	RawInertia	RawUblHigh	RawUblHighCompensated	RawUblLow	RawUblLowCompensated	RpmB	RpmC	S11Reduction	SafetyRelay	SkipSkip	SkipSpin	SpinHandlerTimer	SpinProfile	SpinProfileB	SpinSkipFlag	St8Rpm1	SpinState	SpinTimer	St10Time2	St9Rpm1	StandBy	motor_ramp	StepCounter	SterilTubeAlert	TargetTemperature	TargetWaterLevel	TemperatureID	TimeProgramSelectedTime	TimeToEnd	UIWakeUp	UblAB	UblC	UblEH	UblEL	UblEM	UblFH	UblFL	UblFM	UblH	UblHigh	UblL	UblLow	UblM	UblTestValue	ValveAquaStop	ValveCold1	ValveCold2	ValveCold4	ValveHot	WashPhase	WashTimer	runstep	EPS	ADS_RS1	ForbiddenRpmL	IFull	ADS_RS2	X_RMS	Y_RMS	Z_RMS	ADS_RS3	NTUVoltage	NTU	ADS_RemainDeterMin	ADS_RemainDeterMAX	DrumOffset_Hight	DrumOffset_Low	WashStep	UBL_STABILITY_HIGH	UBL_STABILITY_LOW	OverFlowDetection	InitialParameter0	MotorView	LineVoltage	ADS_RemainSofMin	ADS_RemainSofMAX	Motor_current	MotorDrivePower	Motor_DriveCurrent	DCVolatage	MCU_SW_version	UI_SW_version	PMCUHW_version	WT_Version	WT_CheckSum	VersionCode	SW_Revision	CustomerVersionCodeP	MAT_version	Machine_No	PCU_SW_version	ADS_TankA_statues	ADS_TankB_statues	TankBType	WaterFlowCaculatedFlag	ADS_DetergentPW_ML	ADS_DetergentMW_ML	ADS_SoftenerML	3D_Current_Value_X	3D_Current_Value_Y	3D_Current_Value_Z	3D_Init_Value_X	3D_Init_Value_Y	3D_Init_Value_Z	3D_Limits_F1_X	3D_Limits_F1_Y	3D_Limits_F1_Z	WaterConsumptionMLdivide10	WaterFlowRateMLperS	PowerConsumptionWS	SetDirection	waterlevel_EnforceFlag	NTC_EnforceFlag	3Dsensor_EnforceFlag	ADSswitch_EnforceFlag	EnforceFlag4	EnforceFlag5	EnforceFlag6	EnforceFlag7	3DReduction	workFlag2	workFlag3	workFlag4	workFlag5	workFlag6	workFlag7	
2024-10-04 10:07:56.53	0:09:03.128093	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	75	0	5	1	0	0	30	1550	0	40	0	75	2	24.8	0	40	9	0	8	9	2	1	0	1	2	0	0	65535	434	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	436	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	21	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	39	30	35	45	25	41	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:07:57.52	0:09:04.113708	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	75	0	5	1	0	0	30	1550	0	40	1	76	2	24.8	0	40	9	0	8	9	2	1	0	1	2	0	0	65535	434	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	436	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	21	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	61	52	56	54	56	47	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:07:58.52	0:09:05.112948	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	75	0	5	1	0	0	30	1550	0	40	18	76	2	24.8	0	40	9	0	8	9	2	1	0	1	2	0	0	65535	434	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	436	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	21	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	87	50	40	84	57	34	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:07:59.52	0:09:06.112059	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	75	0	5	1	0	0	30	1550	0	40	18	77	2	24.8	0	40	9	0	8	9	2	1	0	1	2	0	0	65535	434	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	436	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	21	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	19	47	44	25	52	50	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:00.54	0:09:07.129479	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	75	0	5	1	0	0	30	1550	0	40	26	76	2	24.8	0	40	9	0	8	9	2	1	0	1	2	0	0	65535	434	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	436	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	21	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	25	89	22	19	86	21	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:01.53	0:09:08.128908	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	75	0	5	1	0	0	30	1550	0	40	4	74	2	24.8	0	40	9	0	8	9	2	1	0	1	2	0	0	65535	434	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	436	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	21	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	38	50	13	45	42	8	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:02.55	0:09:09.143789	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	75	0	5	1	0	0	30	1550	0	40	0	74	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	55	68	13	54	86	19	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:03.55	0:09:10.142628	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	0	73	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	30	43	52	27	36	44	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:04.53	0:09:11.126966	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	18	72	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	50	74	45	57	67	37	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:05.51	0:09:12.107756	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	18	72	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	11	32	6	8	30	1	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:06.51	0:09:13.102159	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	18	75	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	31	30	28	31	30	29	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:07.55	0:09:14.139527	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	28	101	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	228	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	51	59	50	57	50	54	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:08.53	0:09:15.125997	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	8	101	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	60	60	32	56	51	30	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:09.51	0:09:16.105048	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	1	101	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	14	27	29	10	26	27	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:10.56	0:09:17.154967	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	1	100	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	31	47	76	30	40	59	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:11.55	0:09:18.145238	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	33	101	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	228	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	30	31	36	30	29	29	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:12.55	0:09:19.143823	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	1	101	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	37	63	18	35	78	24	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:13.54	0:09:20.138973	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	1	99	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	14	60	0	14	60	0	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:14.52	0:09:21.116647	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	10	100	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	61	62	30	60	61	30	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:15.51	0:09:22.101496	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	25	101	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	39	59	55	39	52	72	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:16.56	0:09:23.155613	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	0	101	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	109	59	48	114	59	42	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:17.51	0:09:24.100883	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	0	100	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	69	54	47	74	57	48	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:18.54	0:09:25.134533	8	0	0	Spin	0	0	0	0	1	0	8	-16.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	100	0	5	1	0	0	30	1550	0	40	30	100	2	24.8	0	40	9	0	9	9	2	1	0	1	3	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6277	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	228	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	48	30	85	41	30	87	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:19.52	0:09:26.116301	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	0	0	5	1	0	0	30	1550	0	40	22	100	2	24.8	0	40	9	0	9	10	2	1	0	1	1	0	0	134	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	0	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	60	52	53	53	56	57	32767	32767	32767	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:20.52	0:09:27.112312	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	0	0	5	1	0	0	30	1550	0	40	22	89	2	24.8	0	40	9	0	9	10	2	1	0	1	1	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	0	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	33	7	59	31	13	58	32767	32767	32767	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:21.55	0:09:28.147225	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	0	0	5	1	0	0	30	1550	0	40	0	6	2	24.8	0	40	9	0	9	10	2	1	0	1	1	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	0	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	87	150	89	79	137	80	32767	32767	32767	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:08:22.54	0:09:29.133468	8	0	0	Spin	0	0	0	0	1	0	8	-16.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	114	0	0	0	5	1	0	0	30	1550	0	40	0	0	0	24.8	0	40	10	0	9	10	2	1	0	1	1	0	0	65535	434	0	146	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	60	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	504	289	432	1200	0	0	0	0	0	0	10	0	2	6277	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	20	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	20	49	59	32	31	59	32767	32767	32767	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
